teste,tempo,media
1,2.000499964,2.03748635812239
1,1.992799997,2.03748635812239
1,2.000300169,2.03748635812239
1,2.00049996376038,2.03748635812239
1,2.001299858,2.03748635812239
1,2.173599958,2.03748635812239
1,2.003400087,2.03748635812239
1,2.217299938,2.03748635812239
1,2.004100084,2.03748635812239
1,2.001899958,2.03748635812239
1,2.000800133,2.03748635812239
1,2.000799894,2.03748635812239
1,2.000999928,2.03748635812239
1,2.001899958,2.03748635812239
1,2.075000048,2.03748635812239
1,2.155299902,2.03748635812239
1,2.000599861,2.03748635812239
1,2.188999891,2.03748635812239
1,2.143000126,2.03748635812239
1,2.000299931,2.03748635812239
1,2.087800026,2.03748635812239
1,2.226300001,2.03748635812239
1,2.000799894,2.03748635812239
1,2.001100063,2.03748635812239
1,2.00240016,2.03748635812239
1,2.000399828,2.03748635812239
1,2.007200003,2.03748635812239
1,2.00090003,2.03748635812239
1,2.0006001,2.03748635812239
1,2.033200026,2.03748635812239
1,2.000799894,2.03748635812239
1,2.078299999,2.03748635812239
1,2.003100157,2.03748635812239
1,2.001999855,2.03748635812239
1,2.000499964,2.03748635812239
1,2.001400232,2.03748635812239
1,1.998100042,2.03748635812239
1,2.203700066,2.03748635812239
1,2.000800133,2.03748635812239
1,2.217100143,2.03748635812239
1,2.003800154,2.03748635812239
1,2.000799894,2.03748635812239
1,2.046200037,2.03748635812239
1,2.074899912,2.03748635812239
1,2.00240016,2.03748635812239
1,2.100499868,2.03748635812239
1,2.027100086,2.03748635812239
1,2.136199951,2.03748635812239
1,2.000400066,2.03748635812239
1,2.002099991,2.03748635812239
1,2.057300091,2.03748635812239
1,2.000599861,2.03748635812239
1,2.184700012,2.03748635812239
1,2.071099997,2.03748635812239
1,2.023499966,2.03748635812239
1,2.000399828,2.03748635812239
1,2.0006001,2.03748635812239
1,2.0006001,2.03748635812239
1,2.220800161,2.03748635812239
1,2.000699997,2.03748635812239
1,2.000299931,2.03748635812239
1,2.000499964,2.03748635812239
1,2.011899948,2.03748635812239
1,2.004699945,2.03748635812239
1,1.999899864,2.03748635812239
1,2.000799894,2.03748635812239
1,2.003000021,2.03748635812239
1,2.000699997,2.03748635812239
1,2.134599924,2.03748635812239
1,2.001699924,2.03748635812239
1,2.002099991,2.03748635812239
1,2.00270009,2.03748635812239
1,2.001100063,2.03748635812239
1,2.006500006,2.03748635812239
1,2.000499964,2.03748635812239
1,2.000599861,2.03748635812239
1,2.004699945,2.03748635812239
1,2.012699842,2.03748635812239
1,2.001899958,2.03748635812239
1,2.091899872,2.03748635812239
1,2.000400066,2.03748635812239
1,2.000999928,2.03748635812239
1,2.011899948,2.03748635812239
1,2.000699997,2.03748635812239
1,2.003100157,2.03748635812239
1,2.210200071,2.03748635812239
1,2.001399994,2.03748635812239
1,2.002699852,2.03748635812239
2,2.001899958,1.78986931659959
2,2.033699989,1.78986931659959
2,1.979099989,1.78986931659959
2,0.9970998764,1.78986931659959
2,2.076400042,1.78986931659959
2,1.797100067,1.78986931659959
2,1.000799894,1.78986931659959
2,2.000400066,1.78986931659959
2,2.0012001991272,1.78986931659959
2,2.166699886,1.78986931659959
2,1.959699869,1.78986931659959
2,2.103100061,1.78986931659959
2,1.971699953,1.78986931659959
2,1.947999954,1.78986931659959
2,2.160000086,1.78986931659959
2,2.000300169,1.78986931659959
2,1.846600056,1.78986931659959
2,2.003900051,1.78986931659959
2,2.000300169,1.78986931659959
2,2.000100136,1.78986931659959
2,0.9718000889,1.78986931659959
2,1.931300163,1.78986931659959
2,1.967099905,1.78986931659959
2,1.000499964,1.78986931659959
2,2.013099902,1.78986931659959
2,2.014499903,1.78986931659959
2,1.000499964,1.78986931659959
2,1.960799932,1.78986931659959
2,2.001700163,1.78986931659959
2,2.000699997,1.78986931659959
2,1.957299948,1.78986931659959
2,2.01760006,1.78986931659959
2,2.000699997,1.78986931659959
2,1.919100046,1.78986931659959
2,2.159700155,1.78986931659959
2,1.898400068,1.78986931659959
2,1.060899973,1.78986931659959
2,1.931799889,1.78986931659959
2,2.023299932,1.78986931659959
2,1.011099815,1.78986931659959
2,2.093600035,1.78986931659959
2,1.026000023,1.78986931659959
2,1.924000025,1.78986931659959
2,2.084399939,1.78986931659959
2,2.009399891,1.78986931659959
2,1.994899988,1.78986931659959
2,2.001000166,1.78986931659959
2,2.015599966,1.78986931659959
2,2.142100096,1.78986931659959
2,2.000400066,1.78986931659959
2,2.00150013,1.78986931659959
2,2.001300097,1.78986931659959
2,2.000499964,1.78986931659959
2,2.262500048,1.78986931659959
2,1.977800131,1.78986931659959
2,1.024499893,1.78986931659959
2,1.958600044,1.78986931659959
2,2.100899935,1.78986931659959
2,1.000500202,1.78986931659959
2,2.114199877,1.78986931659959
2,1.111599922,1.78986931659959
2,2.001299858,1.78986931659959
2,1.991300106,1.78986931659959
2,1.911000013,1.78986931659959
2,2.003700018,1.78986931659959
2,2.033699989,1.78986931659959
2,2.020699978,1.78986931659959
2,2.087299824,1.78986931659959
2,1.091300011,1.78986931659959
2,1.99029994,1.78986931659959
2,2.05099988,1.78986931659959
2,2.001399994,1.78986931659959
2,1.011899948,1.78986931659959
2,2.002099991,1.78986931659959
2,1.000999928,1.78986931659959
2,1.943500042,1.78986931659959
2,1.937599897,1.78986931659959
2,1.950200081,1.78986931659959
2,2.001300097,1.78986931659959
2,2.05369997,1.78986931659959
2,2.019299984,1.78986931659959
2,1.708599806,1.78986931659959
2,1.959499836,1.78986931659959
2,1.000499964,1.78986931659959
2,1.000699997,1.78986931659959
2,1.001000166,1.78986931659959
2,0.9719998837,1.78986931659959
2,1.027299881,1.78986931659959
