teste,tempo,media
6,6.051300049,6.086484069
6,5.05250001,6.086484069
6,9.052200079,6.086484069
6,5.05189991,6.086484069
6,9.052199841,6.086484069
6,9.051499844,6.086484069
6,3.100399971,6.086484069
6,6.025700092,6.086484069
6,6.051399946,6.086484069
6,5.997499943,6.086484069
6,6.052000046,6.086484069
6,6.039000034,6.086484069
6,8.865999937,6.086484069
6,5.051300049,6.086484069
6,5.997900009,6.086484069
6,9.051599979,6.086484069
6,3.266400099,6.086484069
6,5.208400011,6.086484069
6,6.051100016,6.086484069
6,5.996299982,6.086484069
6,5.051800013,6.086484069
6,5.082199812,6.086484069
6,6.051700115,6.086484069
6,5.051699877,6.086484069
6,6.051399946,6.086484069
6,5.051800013,6.086484069
6,5.05099988,6.086484069
6,5.865099907,6.086484069
6,5.051399946,6.086484069
6,5.984499931,6.086484069
6,6.042000055,6.086484069
6,5.882799864,6.086484069
6,6.05099988,6.086484069
6,5.052800179,6.086484069
6,6.051699877,6.086484069
6,6.052099943,6.086484069
6,2.051200151,6.086484069
6,9.051699877,6.086484069
6,9.0546,6.086484069
6,5.935500145,6.086484069
6,6.051500082,6.086484069
6,3.084599972,6.086484069
6,6.112200022,6.086484069
6,5.904599905,6.086484069
6,9.051399946,6.086484069
6,6.051399946,6.086484069
6,5.953000069,6.086484069
6,5.168799877,6.086484069
6,3.04369998,6.086484069
6,5.053299904,6.086484069
6,5.968299866,6.086484069
6,3.08130002,6.086484069
6,6.052299976,6.086484069
6,6.098700047,6.086484069
6,6.051699877,6.086484069
6,5.867299795,6.086484069
6,5.051499844,6.086484069
6,12.05229998,6.086484069
6,6.051300049,6.086484069
6,8.054000139,6.086484069
6,6.050300121,6.086484069
6,6.084700108,6.086484069
6,5.984799862,6.086484069
6,5.92110014,6.086484069
6,5.051099777,6.086484069
6,5.16899991,6.086484069
6,5.926199913,6.086484069
6,6.053100109,6.086484069
6,6.051800013,6.086484069
6,3.194599867,6.086484069
6,5.119799852,6.086484069
6,9.052800179,6.086484069
6,5.96510005,6.086484069
6,5.051700115,6.086484069
6,6.051099777,6.086484069
6,8.066200018,6.086484069
6,6.050799847,6.086484069
6,5.989300013,6.086484069
6,5.896799803,6.086484069
6,5.944300175,6.086484069
6,5.995899916,6.086484069
6,6.052099943,6.086484069
6,6.051199913,6.086484069
6,6.076600075,6.086484069
6,8.21239996,6.086484069
6,9.056699991,6.086484069
6,9.052400112,6.086484069
7,3.051199913,4.729265909
7,6.051800013,4.729265909
7,3.052000046,4.729265909
7,6.065599918,4.729265909
7,3.051499844,4.729265909
7,6.051300049,4.729265909
7,6.051200151,4.729265909
7,2.166200161,4.729265909
7,3.052800179,4.729265909
7,6.033900023,4.729265909
7,6.051199913,4.729265909
7,5.070499897,4.729265909
7,3.051100016,4.729265909
7,3.051300049,4.729265909
7,3.05129981,4.729265909
7,6.050799847,4.729265909
7,6.052699804,4.729265909
7,3.05189991,4.729265909
7,6.052400112,4.729265909
7,3.051500082,4.729265909
7,6.051300049,4.729265909
7,6.051399946,4.729265909
7,6.051600218,4.729265909
7,3.051399946,4.729265909
7,3.051499844,4.729265909
7,6.051599979,4.729265909
7,6.051599979,4.729265909
7,3.051000118,4.729265909
7,3.051399946,4.729265909
7,6.05189991,4.729265909
7,6.050899982,4.729265909
7,3.051999807,4.729265909
7,3.051800013,4.729265909
7,6.051700115,4.729265909
7,3.051300049,4.729265909
7,6.031300068,4.729265909
7,6.052199841,4.729265909
7,3.121999979,4.729265909
7,6.051300049,4.729265909
7,9.048099995,4.729265909
7,3.050899982,4.729265909
7,3.052000046,4.729265909
7,3.050899982,4.729265909
7,6.049000025,4.729265909
7,3.051499844,4.729265909
7,6.057300091,4.729265909
7,3.052000046,4.729265909
7,3.052399874,4.729265909
7,3.08100009,4.729265909
7,2.197500229,4.729265909
7,6.036600113,4.729265909
7,3.051200151,4.729265909
7,3.051100016,4.729265909
7,3.141499996,4.729265909
7,6.137399912,4.729265909
7,3.052600145,4.729265909
7,3.051300049,4.729265909
7,6.005899906,4.729265909
7,9.051599979,4.729265909
7,3.051599979,4.729265909
7,9.031399965,4.729265909
7,6.051099777,4.729265909
7,6.052299976,4.729265909
7,6.05129981,4.729265909
7,6.051599979,4.729265909
7,6.051100016,4.729265909
7,6.051599979,4.729265909
7,3.050799847,4.729265909
7,3.068500042,4.729265909
7,3.051100016,4.729265909
7,3.145599842,4.729265909
7,6.051100016,4.729265909
7,3.051300049,4.729265909
7,3.050100088,4.729265909
7,3.051200151,4.729265909
7,6.051400185,4.729265909
7,6.051300049,4.729265909
7,6.050500154,4.729265909
7,3.051399946,4.729265909
7,3.051300049,4.729265909
7,3.052299976,4.729265909
7,6.051399946,4.729265909
7,3.052200079,4.729265909
7,6.051500082,4.729265909
7,6.051000118,4.729265909
7,9.089299917,4.729265909
7,9.075200081,4.729265909
7,6.071699858,4.729265909
8,5.052299976,5.090810215
8,6.035300016,5.090810215
8,3.051999807,5.090810215
8,6.058700085,5.090810215
8,6.052499771,5.090810215
8,6.052400112,5.090810215
8,6.006599903,5.090810215
8,2.851999998,5.090810215
8,3.05279994,5.090810215
8,5.133900166,5.090810215
8,6.052300215,5.090810215
8,5.055000067,5.090810215
8,3.051100016,5.090810215
8,6.051399946,5.090810215
8,3.051999807,5.090810215
8,6.051900148,5.090810215
8,6.051500082,5.090810215
8,3.070100069,5.090810215
8,3.177000046,5.090810215
8,6.04460001,5.090810215
8,6.051300049,5.090810215
8,6.039099932,5.090810215
8,6.028399944,5.090810215
8,3.051500082,5.090810215
8,3.052399874,5.090810215
8,5.918400049,5.090810215
8,6.051800013,5.090810215
8,5.051699877,5.090810215
8,3.051100016,5.090810215
8,6.05129981,5.090810215
8,6.047099829,5.090810215
8,3.051300049,5.090810215
8,3.051000118,5.090810215
8,6.05340004,5.090810215
8,2.935299873,5.090810215
8,6.052000046,5.090810215
8,6.054199934,5.090810215
8,3.051199913,5.090810215
8,6.052900076,5.090810215
8,9.108299971,5.090810215
8,5.053499937,5.090810215
8,6.052099943,5.090810215
8,3.055999994,5.090810215
8,5.99819994,5.090810215
8,6.052099943,5.090810215
8,6.052200079,5.090810215
8,6.050800085,5.090810215
8,6.051699877,5.090810215
8,5.0691998,5.090810215
8,2.229200125,5.090810215
8,6.051599979,5.090810215
8,3.052000046,5.090810215
8,3.051300049,5.090810215
8,3.05279994,5.090810215
8,9.156599998,5.090810215
8,3.051599979,5.090810215
8,6.05099988,5.090810215
8,6.050899982,5.090810215
8,9.052099943,5.090810215
8,5.051700115,5.090810215
8,6.051100016,5.090810215
8,5.851900101,5.090810215
8,6.052199841,5.090810215
8,6.05129981,5.090810215
8,6.051300049,5.090810215
8,6.052999973,5.090810215
8,5.947299957,5.090810215
8,3.050800085,5.090810215
8,3.051700115,5.090810215
8,3.051700115,5.090810215
8,3.051500082,5.090810215
8,5.89289999,5.090810215
8,6.05099988,5.090810215
8,3.050499916,5.090810215
8,3.051300049,5.090810215
8,6.051599979,5.090810215
8,6.05099988,5.090810215
8,5.047899961,5.090810215
8,3.051300049,5.090810215
8,2.944100142,5.090810215
8,5.916100025,5.090810215
8,6.050499916,5.090810215
8,3.051800013,5.090810215
8,6.05189991,5.090810215
8,6.051399946,5.090810215
8,6.052899837,5.090810215
8,9.21449995,5.090810215
8,6.051100016,5.090810215
9,2.957400084,4.29611817
9,3.083899975,4.29611817
9,3.027999878,4.29611817
9,8.052699804,4.29611817
9,3.126600027,4.29611817
9,5.847700119,4.29611817
9,5.053100109,4.29611817
9,2.050199986,4.29611817
9,3.051599979,4.29611817
9,5.194400072,4.29611817
9,5.980900049,4.29611817
9,6.051500082,4.29611817
9,3.022099972,4.29611817
9,5.900999784,4.29611817
9,5.137199879,4.29611817
9,2.939500093,4.29611817
9,8.899500132,4.29611817
9,2.235200167,4.29611817
9,3.050800085,4.29611817
9,5.981600046,4.29611817
9,5.022300005,4.29611817
9,2.981600046,4.29611817
9,5.995099783,4.29611817
9,5.051300049,4.29611817
9,3.06340003,4.29611817
9,5.822799921,4.29611817
9,2.050799847,4.29611817
9,3.011199951,4.29611817
9,3.028700113,4.29611817
9,2.050600052,4.29611817
9,2.973599911,4.29611817
9,2.050899982,4.29611817
9,2.050400019,4.29611817
9,2.969300032,4.29611817
9,3.116200209,4.29611817
9,2.948600054,4.29611817
9,5.091500044,4.29611817
9,2.981999874,4.29611817
9,6.072399855,4.29611817
9,8.062699795,4.29611817
9,5.07949996,4.29611817
9,5.001999855,4.29611817
9,2.049999952,4.29611817
9,3.051699877,4.29611817
9,3.059700012,4.29611817
9,6.047100067,4.29611817
9,5.051000118,4.29611817
9,2.973999977,4.29611817
9,3.052200079,4.29611817
9,2.942600012,4.29611817
9,6.052299976,4.29611817
9,3.051700115,4.29611817
9,2.935299873,4.29611817
9,3.312700033,4.29611817
9,5.026900053,4.29611817
9,5.074699879,4.29611817
9,6.008499861,4.29611817
9,3.151199818,4.29611817
9,8.051900148,4.29611817
9,3.051800013,4.29611817
9,8.164900064,4.29611817
9,5.050799847,4.29611817
9,6.043100119,4.29611817
9,2.961299896,4.29611817
9,2.052200079,4.29611817
9,5.058899879,4.29611817
9,2.999899864,4.29611817
9,3.096299887,4.29611817
9,5.141700029,4.29611817
9,3.040400028,4.29611817
9,3.064800024,4.29611817
9,3.052599907,4.29611817
9,5.064500093,4.29611817
9,5.049200058,4.29611817
9,5.051800013,4.29611817
9,5.019399881,4.29611817
9,5.98879981,4.29611817
9,2.977499962,4.29611817
9,3.051700115,4.29611817
9,3.051100016,4.29611817
9,5.007600069,4.29611817
9,2.759399891,4.29611817
9,6.011600018,4.29611817
9,5.023699999,4.29611817
9,5.051100016,4.29611817
9,5.051800013,4.29611817
9,5.024699926,4.29611817
9,8.080499887,4.29611817
