teste,tempo,media
1,2.00049996376038,2.02553296089172
1,2.13499999046326,2.02553296089172
1,2.16429996490479,2.02553296089172
1,2.03250002861023,2.02553296089172
1,2.00629997253418,2.02553296089172
1,2.00069999694824,2.02553296089172
1,2.00090003013611,2.02553296089172
1,2.03610014915466,2.02553296089172
1,2.07049989700317,2.02553296089172
1,2.03479981422424,2.02553296089172
1,2.00110006332397,2.02553296089172
1,2.13100004196167,2.02553296089172
1,2.0796000957489,2.02553296089172
1,2.00130009651184,2.02553296089172
1,2.00069999694824,2.02553296089172
1,2.00049996376038,2.02553296089172
1,2.00170016288757,2.02553296089172
1,2.17170000076294,2.02553296089172
1,2.06949996948242,2.02553296089172
1,2.00090003013611,2.02553296089172
1,2.00110006332397,2.02553296089172
1,2.00110006332397,2.02553296089172
1,2.06400012969971,2.02553296089172
1,2.00090003013611,2.02553296089172
1,2.00080013275146,2.02553296089172
1,1.98530006408691,2.02553296089172
1,2.00110006332397,2.02553296089172
1,2.0006000995636,2.02553296089172
1,2.00039982795715,2.02553296089172
1,2.00049996376038,2.02553296089172
1,2.00149989128113,2.02553296089172
1,2.0006000995636,2.02553296089172
1,2.06910014152527,2.02553296089172
1,2.01609992980957,2.02553296089172
1,2.00100016593933,2.02553296089172
1,2.00220012664795,2.02553296089172
1,2.17180013656616,2.02553296089172
1,2.09630012512207,2.02553296089172
1,2.00149989128113,2.02553296089172
1,2.00069999694824,2.02553296089172
1,2.00079989433289,2.02553296089172
1,2.00080013275146,2.02553296089172
1,2.00069999694824,2.02553296089172
1,2.08940005302429,2.02553296089172
1,2.00169992446899,2.02553296089172
1,2.00169992446899,2.02553296089172
1,2.0006000995636,2.02553296089172
1,2.00099992752075,2.02553296089172
1,2.10829997062683,2.02553296089172
1,2.20250010490417,2.02553296089172
1,2.02699995040894,2.02553296089172
1,2.01889991760254,2.02553296089172
1,2.00069999694824,2.02553296089172
1,2.00119996070862,2.02553296089172
1,2.07089996337891,2.02553296089172
1,2.00099992752075,2.02553296089172
1,2.00130009651184,2.02553296089172
1,2.00090003013611,2.02553296089172
1,2.05410003662109,2.02553296089172
1,2.00079989433289,2.02553296089172
1,2.00089979171753,2.02553296089172
1,2.00090003013611,2.02553296089172
1,1.98780012130737,2.02553296089172
1,2.0010998249054,2.02553296089172
1,2.00080013275146,2.02553296089172
1,2.00079989433289,2.02553296089172
1,2.00099992752075,2.02553296089172
1,2.00069999694824,2.02553296089172
1,2.01339983940125,2.02553296089172
1,2.00209999084473,2.02553296089172
1,2.00040006637573,2.02553296089172
1,2.02020001411438,2.02553296089172
1,2.00069999694824,2.02553296089172
1,2.13889980316162,2.02553296089172
1,2.00139999389648,2.02553296089172
1,2.00110006332397,2.02553296089172
1,2.00049996376038,2.02553296089172
1,2.00699996948242,2.02553296089172
1,1.99119997024536,2.02553296089172
1,2.07349991798401,2.02553296089172
1,2.00139999389648,2.02553296089172
1,2.00070023536682,2.02553296089172
1,2.00180006027222,2.02553296089172
1,2.00119996070862,2.02553296089172
1,2.00110006332397,2.02553296089172
1,2.08200001716614,2.02553296089172
1,1.97009992599487,2.02553296089172
1,2.00370001792908,2.02553296089172
2,1.9792001247406,1.9464454786344
2,2.13839983940125,1.9464454786344
2,2.207900047,1.9464454786344
2,2.045300007,1.9464454786344
2,2.001100063,1.9464454786344
2,1.781100035,1.9464454786344
2,1.000800133,1.9464454786344
2,2.061900139,1.9464454786344
2,2.011499882,1.9464454786344
2,1.948599815,1.9464454786344
2,2.001399994,1.9464454786344
2,2.117599964,1.9464454786344
2,2.068099976,1.9464454786344
2,2.000599861,1.9464454786344
2,1.972700119,1.9464454786344
2,2.000699997,1.9464454786344
2,1.00090003,1.9464454786344
2,2.071699858,1.9464454786344
2,2.026000023,1.9464454786344
2,2.000699997,1.9464454786344
2,2.000799894,1.9464454786344
2,2.00090003,1.9464454786344
2,2.087200165,1.9464454786344
2,1.00090003,1.9464454786344
2,2.000799894,1.9464454786344
2,2.028700113,1.9464454786344
2,2.001200199,1.9464454786344
2,2.000800133,1.9464454786344
2,2.001100063,1.9464454786344
2,2.000300169,1.9464454786344
2,2.00180006,1.9464454786344
2,2.042399883,1.9464454786344
2,1.988600016,1.9464454786344
2,2.000799894,1.9464454786344
2,1.996800184,1.9464454786344
2,2.001000166,1.9464454786344
2,2.211599827,1.9464454786344
2,2.000400066,1.9464454786344
2,1.811200142,1.9464454786344
2,1.0006001,1.9464454786344
2,2.000999928,1.9464454786344
2,2.001399994,1.9464454786344
2,2.095900059,1.9464454786344
2,2.140900135,1.9464454786344
2,2.000500202,1.9464454786344
2,1.000699997,1.9464454786344
2,2.000400066,1.9464454786344
2,2.000699997,1.9464454786344
2,2.210500002,1.9464454786344
2,2.039600134,1.9464454786344
2,2.000299931,1.9464454786344
2,1.98570013,1.9464454786344
2,2.001499891,1.9464454786344
2,2.001600027,1.9464454786344
2,2.120900154,1.9464454786344
2,0.9728000164,1.9464454786344
2,2.00180006,1.9464454786344
2,2.000499964,1.9464454786344
2,1.892400026,1.9464454786344
2,2.000200033,1.9464454786344
2,2.000499964,1.9464454786344
2,1.977600098,1.9464454786344
2,1.888299942,1.9464454786344
2,2.000799894,1.9464454786344
2,2.000300169,1.9464454786344
2,2.000100136,1.9464454786344
2,2.093199968,1.9464454786344
2,2.000499964,1.9464454786344
2,2.142100096,1.9464454786344
2,1.986600161,1.9464454786344
2,2.045100212,1.9464454786344
2,2.013100147,1.9464454786344
2,1.846599817,1.9464454786344
2,2.040199995,1.9464454786344
2,2.000999928,1.9464454786344
2,2.000400066,1.9464454786344
2,2.000799894,1.9464454786344
2,2.000399828,1.9464454786344
2,2.0006001,1.9464454786344
2,2.117399931,1.9464454786344
2,2.000499964,1.9464454786344
2,2.000400066,1.9464454786344
2,1.943599939,1.9464454786344
2,1.976000071,1.9464454786344
2,2.000599861,1.9464454786344
2,2.067399979,1.9464454786344
2,2.038700104,1.9464454786344
2,2.021000147,1.9464454786344
3,1.997200012,2.0267102366144
3,2.000200033,2.0267102366144
3,2.08410000801086,2.0267102366144
3,1.993700027,2.0267102366144
3,2.0006001,2.0267102366144
3,2.001399994,2.0267102366144
3,2.000400066,2.0267102366144
3,2.05919981,2.0267102366144
3,2.003900051,2.0267102366144
3,1.998900175,2.0267102366144
3,2.000499964,2.0267102366144
3,2.001300097,2.0267102366144
3,2.001200199,2.0267102366144
3,2.000499964,2.0267102366144
3,2.016499996,2.0267102366144
3,2.069499969,2.0267102366144
3,1.985200167,2.0267102366144
3,2.049400091,2.0267102366144
3,2.209299803,2.0267102366144
3,2.157000065,2.0267102366144
3,2.171900034,2.0267102366144
3,2.106999874,2.0267102366144
3,1.996800184,2.0267102366144
3,2.000599861,2.0267102366144
3,2.001700163,2.0267102366144
3,2.079900026,2.0267102366144
3,1.994100094,2.0267102366144
3,2,2.0267102366144
3,2.000400066,2.0267102366144
3,2.001600027,2.0267102366144
3,2.0006001,2.0267102366144
3,1.980400085,2.0267102366144
3,2.000500202,2.0267102366144
3,2.003100157,2.0267102366144
3,2.000699997,2.0267102366144
3,2.001399994,2.0267102366144
3,2.019999981,2.0267102366144
3,2.070799828,2.0267102366144
3,2.001200199,2.0267102366144
3,2.077800035,2.0267102366144
3,2.002199888,2.0267102366144
3,1.977299929,2.0267102366144
3,2.001699924,2.0267102366144
3,2.178200006,2.0267102366144
3,2.053300142,2.0267102366144
3,2.192300081,2.0267102366144
3,2.00090003,2.0267102366144
3,2.184700012,2.0267102366144
3,2.000499964,2.0267102366144
3,2.01240015,2.0267102366144
